#{"t_start": 1745776270.3942888, "env_id": "None"}
r,l,t
161031.033211,52,21.121195
155212.905732,52,21.133444
162754.094495,52,21.145331
162068.046606,52,21.156976
172437.234844,52,21.168738
165619.220342,52,21.180966
165818.600542,52,21.193086
159527.282518,52,21.205838
166174.74931,52,21.218203
166095.853808,52,21.230653
161264.568646,52,21.242949
173788.37715,52,21.255173
174305.880098,52,21.26745
179874.046216,52,21.280498
183692.808326,52,21.292701
173300.853249,52,21.304594
180291.490673,52,21.316997
184642.914485,52,21.329516
166273.43686,52,21.341407
167824.977428,52,21.353266
173306.643028,52,21.365083
172806.050025,52,21.37704
182227.423686,52,21.388888
178823.835419,52,21.400666
168294.370054,52,21.412357
179985.629356,52,21.42489
175561.24391,52,21.437301
161786.862019,52,21.449647
163686.834634,52,21.461899
154200.990392,52,21.47468
161754.403373,52,21.48695
164815.744884,52,21.499453
162480.179159,52,21.511915
161650.683272,52,21.524847
166202.776126,52,21.536779
164253.144391,52,21.548606
176426.560968,52,21.560368
179774.499317,52,21.572852
178805.094987,52,21.584753
160907.339339,52,21.596638
163686.637166,52,21.608616
166924.734414,52,21.620959
156134.999618,52,21.632765
157647.842828,52,21.64454
164426.797427,52,21.656206
178245.33186,52,21.669088
165897.159111,52,21.681256
166617.844726,52,21.693688
166220.987944,52,21.706186
166186.234046,52,21.719055
165074.23052,52,21.731422
165265.811365,52,21.743531
159706.858904,52,21.755918
164178.29663,52,21.768672
159218.661459,52,21.780581
155260.385668,52,21.792449
155427.529458,52,21.804426
158343.926296,52,21.817028
163673.241963,52,21.828748
161470.573572,52,21.840532
163100.989821,52,21.85231
162841.806089,52,21.864652
156029.003076,52,21.87651
157330.586653,52,21.888384
164511.997852,52,21.900399
159869.058997,52,21.912561
163666.68939,52,21.924302
158469.001573,52,21.936244
159368.341166,52,21.94874
165006.048124,52,21.961418
162711.465909,52,21.973757
162592.660965,52,21.98625
160574.756189,52,21.998664
163143.066761,52,22.011869
147700.302638,52,22.024223
158847.813304,52,22.036089
157192.112838,52,22.047799
158393.269004,52,22.060214
164021.105701,52,22.072092
157388.091321,52,22.08388
161372.605302,52,22.095723
162420.796534,52,22.107958
164801.780376,52,22.119725
169118.761307,52,22.131663
161340.349954,52,22.143495
137272.281986,52,22.155785
137332.309764,52,22.167993
139727.839477,52,22.180446
140098.216312,52,22.192846
162272.176532,52,22.205615
137262.224622,52,22.217909
134564.485857,52,22.230016
130282.728731,52,22.242272
135088.108355,52,22.255048
131327.932172,52,22.267527
130586.990614,52,22.279521
122212.750321,52,22.291482
123364.999843,52,22.303751
123895.5539,52,22.315697
126086.089129,52,22.329083
119589.416363,52,22.34091
132140.890282,52,22.353254
131877.737874,52,22.364958
120263.423741,52,22.376963
164271.589737,52,22.388775
160270.853008,52,22.401067
158618.434347,52,22.413499
161396.029647,52,22.426019
179413.105442,52,22.438144
161389.542217,52,22.451114
165369.765889,52,22.463669
164608.056318,52,22.476656
172718.758624,52,22.489385
183495.691713,52,22.503344
165787.697721,52,22.5153
177863.912574,52,22.527669
149085.099929,52,22.539483
169492.174294,52,22.551954
182223.99879,52,22.563657
169888.060663,52,22.575733
181692.917986,52,22.588141
182357.50355,52,22.600605
178001.44702,52,22.612856
181469.879496,52,22.624985
179796.995567,52,22.637035
156468.614127,52,22.650075
155831.991269,52,22.662412
132066.864356,52,22.675218
140797.63238,52,22.687926
152822.981011,52,22.701098
151391.365981,52,22.713663
157495.56665,52,22.726167
158518.3429,52,22.73878
156240.565184,52,22.751725
164297.328764,52,22.763677
178699.584541,52,22.775563
166483.123633,52,22.787361
170803.733037,52,22.799858
175864.269949,52,22.811691
180104.852726,52,22.823577
178663.657086,52,22.835468
181461.245066,52,22.848223
152666.141424,52,22.86006
124187.71561,52,22.871783
161159.368037,52,22.883723
159260.702268,52,22.896669
162446.702853,52,22.909697
160372.723752,52,22.922636
153021.081219,52,22.936006
160586.192778,52,22.950016
164088.607646,52,22.962785
157788.080131,52,22.97614
159963.949849,52,22.989534
156414.329512,52,23.00304
129377.745355,52,23.01522
157877.857241,52,23.02737
166333.468916,52,23.039629
156475.147292,52,23.052752
162922.412479,52,23.064751
156005.893754,52,23.076664
153365.403828,52,23.088919
160895.907637,52,23.101813
165565.371376,52,23.113836
159769.854607,52,23.126222
176782.95024,52,23.138394
164852.939468,52,23.151455
165956.065077,52,23.163995
167885.905623,52,23.1772
162952.295094,52,23.190328
165064.48604,52,23.203509
165134.307515,52,23.2161
164300.876054,52,23.228829
165088.592294,52,23.242112
167241.713115,52,23.254954
182712.533833,52,23.267052
184973.705844,52,23.279096
160040.775425,52,23.291732
161402.878428,52,23.304952
165127.898897,52,23.31703
175555.62682,52,23.32892
180067.325069,52,23.341374
171141.824622,52,23.354428
165432.637683,52,23.366221
163014.608218,52,23.378465
182434.016567,52,23.390462
175032.003107,52,23.403193
158171.208686,52,23.415943
160705.553481,52,23.428125
158389.910415,52,23.440913
151168.306509,52,23.454294
141070.263205,52,23.466829
156243.601496,52,23.479263
166386.244905,52,23.491954
159175.462301,52,23.504896
163872.064871,52,23.51704
155298.036844,52,23.528987
156752.390573,52,23.540842
159700.909639,52,23.553277
158800.040596,52,23.565198
154457.561409,52,23.577137
161932.718558,52,23.588914
154779.238806,52,23.601549
155611.017663,52,23.613542
157842.779979,52,23.625541
160792.638906,52,23.637532
161563.411596,52,23.650726
153617.573914,52,23.663449
156696.829195,52,23.676061
158141.242819,52,23.68846
157787.74306,52,23.701532
162469.940056,52,23.714197
160594.511892,52,23.72641
161936.640852,52,23.738922
163876.308443,52,23.751583
167325.348623,52,23.763464
166031.60809,52,23.775284
165824.657996,52,23.7873
161736.25991,52,23.800178
164705.028413,52,23.813005
158179.308369,52,23.82477
163938.961804,52,23.836698
176857.10131,52,23.849204
180744.967461,52,23.861378
182248.24162,52,23.873809
182751.484017,52,23.88576
168426.444191,52,23.898861
180718.101194,52,23.912219
175315.557138,52,23.925248
175328.841167,52,23.938252
179894.934585,52,23.951176
179027.721356,52,23.964116
181266.527278,52,23.97699
183939.881959,52,23.989452
190012.969933,52,24.002391
191132.793222,52,24.014488
191210.315547,52,24.02646
183023.132208,52,24.038555
183079.117365,52,24.051541
178620.950645,52,24.063924
178008.383949,52,24.076046
182842.598745,52,24.087917
180109.044495,52,24.100755
181537.705936,52,24.112702
178917.460123,52,24.124667
162861.30703,52,24.136415
165006.73039,52,24.150695
162062.98731,52,24.163576
170625.174406,52,24.177688
155738.991313,52,24.190926
159753.246814,52,24.204502
155249.397065,52,24.217285
157885.855007,52,24.230377
155339.846847,52,24.243295
154179.799294,52,24.256183
150323.553679,52,24.268471
156396.902738,52,24.280681
160318.154751,52,24.292726
155261.223717,52,24.305593
159167.399448,52,24.317851
171317.183283,52,24.329822
164092.53246,52,24.341728
168202.656704,52,24.354116
164144.184999,52,24.365752
167824.628546,52,24.37748
150834.78298,52,24.389142
161182.473187,52,24.401613
165677.995145,52,24.413864
160293.578124,52,24.42608
176407.449003,52,24.438994
157319.90728,52,24.452404
159323.808921,52,24.464911
159389.602974,52,24.477422
160539.684312,52,24.490105
156146.784318,52,24.502895
158868.221977,52,24.514835
155097.117987,52,24.526673
178843.390344,52,24.539052
159571.263407,52,24.551474
153217.748481,52,24.563265
164105.128746,52,24.575031
163121.218747,52,24.5867
177871.513373,52,24.59927
164580.085553,52,24.611386
179566.355049,52,24.623237
161083.226538,52,24.635216
160605.326759,52,24.648109
175815.567131,52,24.660602
166587.194833,52,24.673389
168614.568432,52,24.685959
152361.518545,52,24.699504
164604.137986,52,24.712617
161653.493674,52,24.725104
171729.558477,52,24.737711
176852.630379,52,24.751102
165084.26196,52,24.76339
162635.372158,52,24.77586
157959.191488,52,24.787999
136761.344,52,24.800723
159144.142864,52,24.812605
156660.347384,52,24.82487
159514.275898,52,24.836944
154859.362473,52,24.849319
156016.223592,52,24.861356
156187.003944,52,24.873301
133942.445557,52,24.885031
147227.485857,52,24.897743
128430.103359,52,24.910372
153928.707488,52,24.923652
139644.307135,52,24.936791
155865.339028,52,24.94998
137771.849247,52,24.962605
151057.251995,52,24.974952
151358.237068,52,24.987528
157385.827106,52,25.000223
129910.010519,52,25.012736
170453.012341,52,25.024932
165435.302628,52,25.036866
174859.762462,52,25.049914
171796.62367,52,25.062194
173213.097288,52,25.074437
182109.734131,52,25.086427
173987.40625,52,25.09929
174317.755038,52,25.111226
177578.431553,52,25.123184
173552.412176,52,25.135081
178458.832005,52,25.148087
170893.795946,52,25.16096
169649.218591,52,25.173663
178359.120459,52,25.186613
181727.262824,52,25.200106
174194.648028,52,25.212846
178360.708687,52,25.225701
168927.059947,52,25.238184
181177.124508,52,25.25115
175066.889613,52,25.263439
172692.559044,52,25.275438
180287.502776,52,25.287358
182955.219922,52,25.299941
177668.832861,52,25.3118
176299.265223,52,25.324139
181767.316285,52,25.336016
171615.281555,52,25.34829
165167.596205,52,25.360241
178014.642018,52,25.37214
169087.045973,52,25.384374
175240.670497,52,25.397842
168969.162775,52,25.412947
178019.762124,52,25.428856
145241.634574,52,25.447847
174291.678426,52,25.462615
170595.020985,52,25.475085
160746.679038,52,25.487624
186465.930691,52,25.500124
174259.105234,52,25.512912
167731.431873,52,25.525049
176425.337659,52,25.536959
181288.721272,52,25.548746
189512.413975,52,25.56092
155652.595398,52,25.572538
171774.83847,52,25.584207
151880.27813,52,25.595821
160073.4257,52,25.608236
181618.299909,52,25.620113
183050.16469,52,25.632864
184025.155882,52,25.644714
188563.158921,52,25.657275
191035.928655,52,25.669359
185554.64039,52,25.681819
184005.891557,52,25.693979
180203.636687,52,25.707023
186532.579343,52,25.723453
169396.010509,52,25.759715
191036.890507,52,25.784555
187975.792946,52,25.798892
181153.35054,52,25.811386
181306.214651,52,25.823438
171127.89934,52,25.835678
181078.499087,52,25.848296
180301.66053,52,25.860024
166324.996979,52,25.871677
172144.32084,52,25.883501
169886.917061,52,25.895844
170316.42681,52,25.908237
175516.600323,52,25.921159
185619.00036,52,25.933903
176411.244355,52,25.946717
176304.299665,52,25.959027
165754.553221,52,25.971414
177704.369547,52,25.983538
171574.139051,52,25.9964
171686.188575,52,26.008669
177411.584973,52,26.020925
181412.893402,52,26.033097
180338.330091,52,26.04548
174630.849812,52,26.057242
183404.476455,52,26.069071
185418.039177,52,26.080851
184753.408281,52,26.093623
183316.633615,52,26.106009
185325.481321,52,26.117957
182913.536049,52,26.129792
185736.084113,52,26.142179
182276.790559,52,26.154899
186935.704764,52,26.167903
190102.407781,52,26.180274
178610.611052,52,26.193246
174656.544077,52,26.205485
180603.03059,52,26.217965
179228.700156,52,26.230593
184258.526517,52,26.243608
183922.378369,52,26.25622
185154.133017,52,26.268075
187100.6762,52,26.279982
183273.926823,52,26.292336
182203.87483,52,26.304223
187386.660159,52,26.316079
180329.865027,52,26.328056
176286.996006,52,26.340418
184885.016684,52,26.352491
172593.705267,52,26.364271
186561.065783,52,26.376542
181215.800863,52,26.389606
181992.99868,52,26.402033
178795.19023,52,26.414644
187197.419265,52,26.426987
185455.661965,52,26.440166
153293.72022,52,26.452737
189985.352272,52,26.4654
180206.404616,52,26.477915
177210.278724,52,26.49093
186745.06482,52,26.503055
176061.816208,52,26.514909
179337.649817,52,26.526813
179030.700869,52,26.539131
171038.261149,52,26.55101
171323.321858,52,26.562839
172528.842337,52,26.574567
171503.40391,52,26.586932
169937.703492,52,26.598886
170306.097527,52,26.611009
168011.194329,52,26.622786
174948.051021,52,26.635136
166684.437584,52,26.648327
176106.30057,52,26.661859
178668.161462,52,26.674646
159336.889586,52,26.687907
163388.590669,52,26.700619
173812.784759,52,26.713871
162614.68852,52,26.726232
172794.492389,52,26.740026
166005.801661,52,26.752583
168958.372364,52,26.764545
159639.860167,52,26.776601
180493.179887,52,26.788949
174675.294288,52,26.800834
169581.196213,52,26.812847
172937.990529,52,26.825586
173405.748592,52,26.838185
167989.389077,52,26.850643
147487.832363,52,26.862822
162447.216521,52,26.87514
164210.005837,52,26.888319
172474.732619,52,26.901069
170232.015507,52,26.913836
164331.752111,52,26.9268
158914.252023,52,26.940659
171994.992026,52,26.95345
173726.014681,52,26.966317
174169.326939,52,26.979
175489.90233,52,26.992197
176524.240345,52,27.004293
174636.544604,52,27.016455
175261.830647,52,27.028553
168201.767359,52,27.041491
164699.32493,52,27.05335
168430.231025,52,27.065598
159774.860305,52,27.077589
152077.843067,52,27.090338
156359.290833,52,27.102192
153176.074079,52,27.115443
157731.358699,52,27.127733
150294.05431,52,27.141113
154646.969682,52,27.153708
142985.592264,52,27.16661
138098.365451,52,27.179449
157993.130905,52,27.192622
163846.831084,52,27.205563
172678.944662,52,27.218273
172009.966279,52,27.230771
174529.012507,52,27.243618
169525.104939,52,27.25554
174601.819485,52,27.267444
164138.365294,52,27.27923
151837.18576,52,27.29162
150566.452959,52,27.303368
156911.662429,52,27.315116
162326.171315,52,27.326947
152460.220497,52,27.339341
158906.008194,52,27.351204
169736.429269,52,27.362953
172841.228522,52,27.374785
173721.497801,52,27.387415
153992.5917,52,27.40034
163622.036117,52,27.412933
172130.169913,52,27.424998
171859.323298,52,27.43758
169457.377899,52,27.450203
164531.924374,52,27.462836
167173.607112,52,27.476471
168768.29554,52,27.490133
164938.337599,52,27.502311
150592.622493,52,27.514155
150214.674596,52,27.526001
150676.582663,52,27.538739
153466.414379,52,27.550579
149162.105644,52,27.56231
144964.476285,52,27.573967
144113.875486,52,27.586308
169277.675272,52,27.598437
154409.230187,52,27.610452
157971.857449,52,27.622056
146527.321191,52,27.634262
157603.285097,52,27.646512
155935.722595,52,27.658746
159134.425924,52,27.671101
147281.289857,52,27.683846
149173.72363,52,27.696409
156258.849076,52,27.708988
168598.158542,52,27.721643
166734.698065,52,27.734353
170133.480589,52,27.746595
175488.245786,52,27.75841
182160.166614,52,27.770242
181009.953922,52,27.782535
172308.000436,52,27.794275
179989.421426,52,27.806081
173952.428647,52,27.817758
171326.367898,52,27.82986
182200.294931,52,27.841669
171625.263361,52,27.853474
178571.64597,52,27.865123
178339.280604,52,27.877328
181784.739934,52,27.889601
187762.175028,52,27.901913
179983.528785,52,27.914111
165526.66263,52,27.927296
183465.935606,52,27.939584
184256.734405,52,27.954059
185784.261423,52,27.966662
179663.331204,52,27.980103
172523.771517,52,27.992683
179658.299934,52,28.0046
187259.929502,52,28.016429
175743.020926,52,28.029203
174107.820058,52,28.041108
171061.41683,52,28.052976
161865.959576,52,28.065092
183863.319679,52,28.077684
172770.588713,52,28.089849
175361.985291,52,28.102337
178152.3689,52,28.114461
171378.263316,52,28.127231
175910.967575,52,28.140022
173180.140649,52,28.152476
173467.669341,52,28.165244
156915.662142,52,28.178156
178782.960828,52,28.190736
166359.291872,52,28.202956
172265.646477,52,28.215421
181485.665189,52,28.22791
177519.876313,52,28.240139
178542.943388,52,28.252032
181790.004601,52,28.26375
160472.270156,52,28.276034
177540.129322,52,28.287819
182751.707272,52,28.299768
183359.611389,52,28.312069
180177.849111,52,28.324883
183700.562634,52,28.336873
183802.703443,52,28.348823
178938.546213,52,28.361451
178184.535751,52,28.373999
181190.109853,52,28.386366
182781.508427,52,28.399256
171159.626304,52,28.41203
169656.26889,52,28.425155
167217.368517,52,28.437352
173481.531256,52,28.450318
163816.221634,52,28.462581
165789.680864,52,28.476093
158910.671389,52,28.488057
143090.042855,52,28.500347
144826.847449,52,28.51225
152692.103562,52,28.524978
132923.897984,52,28.536812
151638.138442,52,28.548624
150738.467763,52,28.560436
152153.492334,52,28.572794
152771.714928,52,28.584699
146784.742188,52,28.596479
148611.554602,52,28.608287
152883.567529,52,28.620563
146627.42982,52,28.632964
145877.980593,52,28.645675
145237.095367,52,28.658679
140151.161311,52,28.672339
173335.743412,52,28.685083
144554.870729,52,28.698297
154642.86395,52,28.710992
170660.576872,52,28.724552
171497.07462,52,28.736784
178859.274435,52,28.749452
169626.479845,52,28.761391
181927.419415,52,28.773852
188763.075083,52,28.785798
186936.45326,52,28.797787
172453.527646,52,28.809935
185257.673255,52,28.822568
182556.940299,52,28.834575
182988.365788,52,28.84679
183858.17821,52,28.859227
183146.382639,52,28.872031
185044.238708,52,28.88486
186376.780952,52,28.897857
181043.996925,52,28.911562
174842.260439,52,28.9255
168981.126657,52,28.939474
179547.888064,52,28.952289
178616.656711,52,28.965215
187153.774632,52,28.978137
153963.984095,52,28.990023
185892.720133,52,29.004286
190699.97412,52,29.016657
189366.663625,52,29.029613
173967.619015,52,29.041464
176924.168489,52,29.053246
184246.225083,52,29.065321
176857.927961,52,29.078415
180138.631524,52,29.090616
183213.859029,52,29.102716
178571.237112,52,29.114939
176536.497626,52,29.12913
186370.733889,52,29.14198
180217.976065,52,29.154747
178952.712617,52,29.167543
178401.641606,52,29.18097
184135.389459,52,29.194908
187424.439554,52,29.208032
183920.405127,52,29.221251
180627.909554,52,29.234224
175033.533099,52,29.246591
173258.994127,52,29.258761
170947.117507,52,29.270804
178096.394445,52,29.283213
180159.49594,52,29.295086
181096.905889,52,29.306986
172414.741213,52,29.318813
169677.499117,52,29.331313
180800.421128,52,29.343857
186582.802403,52,29.356762
184139.535924,52,29.370571
182016.714262,52,29.384359
181270.334121,52,29.396921
182736.761517,52,29.409457
186648.395691,52,29.422459
174481.085387,52,29.435581
180973.713463,52,29.447848
181156.348916,52,29.45973
182585.464995,52,29.471638
182290.052696,52,29.484136
181123.701692,52,29.495907
180276.006044,52,29.507694
173332.038575,52,29.519334
184031.267295,52,29.5316
180668.736129,52,29.543236
180607.16427,52,29.555006
180576.175849,52,29.56679
176492.005625,52,29.579431
178199.054608,52,29.591567
181813.165616,52,29.603715
181427.150562,52,29.616411
174940.181,52,29.629275
171481.914691,52,29.641793
169667.230281,52,29.654167
178284.621456,52,29.66641
178604.877834,52,29.67991
177770.403575,52,29.692466
174895.669361,52,29.704608
181519.639453,52,29.71673
184543.807656,52,29.729051
179577.571514,52,29.741063
174924.774708,52,29.753079
171266.298686,52,29.765164
166961.109188,52,29.777775
171252.452291,52,29.789708
167520.214853,52,29.801596
167522.863997,52,29.813447
167586.650662,52,29.825907
180080.879269,52,29.838323
177524.738949,52,29.850817
176338.159654,52,29.863275
186301.081082,52,29.876552
186835.346217,52,29.888639
179960.342821,52,29.900777
184179.172827,52,29.913153
189394.801802,52,29.926111
179882.101752,52,29.938164
164824.403883,52,29.94985
187490.334268,52,29.961679
177641.363557,52,29.974077
179845.648362,52,29.985792
169611.705857,52,29.997586
180732.18761,52,30.00937
169613.957352,52,30.02191
156344.121241,52,30.033741
178348.929509,52,30.04557
180341.625239,52,30.057351
177544.947807,52,30.069665
169413.914725,52,30.082264
166839.58625,52,30.094703
186123.726488,52,30.107554
182796.525199,52,30.120548
176980.392466,52,30.133702
185139.996839,52,30.146164
182673.193178,52,30.158549
180769.469816,52,30.171791
188668.540864,52,30.184188
186364.495385,52,30.196197
182334.740348,52,30.208454
168140.041545,52,30.22092
177375.616109,52,30.232643
176548.708753,52,30.244452
181060.897865,52,30.25624
178859.457025,52,30.268613
174387.728,52,30.280448
180795.345569,52,30.292271
176770.924338,52,30.304096
178619.447264,52,30.316835
174036.669309,52,30.329779
184900.619515,52,30.343054
182311.855341,52,30.355969
168637.050548,52,30.369414
167355.593,52,30.382558
164916.740648,52,30.395348
179568.656349,52,30.409523
174503.420762,52,30.422303
173971.923829,52,30.435144
176584.923095,52,30.447268
180714.805449,52,30.45917
167402.941211,52,30.471564
174731.560135,52,30.48338
176362.795723,52,30.495232
170377.365793,52,30.507329
173382.389921,52,30.519882
172645.675587,52,30.531908
179929.719218,52,30.543774
175446.92975,52,30.555646
174081.065799,52,30.5692
167675.194896,52,30.582243
165890.335528,52,30.594671
153957.815741,52,30.607267
150144.218691,52,30.620991
149535.457651,52,30.634309
169697.287515,52,30.647095
148545.889793,52,30.659928
154276.416758,52,30.673251
153366.720694,52,30.685406
150874.428983,52,30.697362
147738.012827,52,30.709199
140032.149781,52,30.721892
149515.150677,52,30.733907
156609.636677,52,30.745824
157822.087055,52,30.757627
164504.577391,52,30.769994
155970.715503,52,30.781849
149179.702374,52,30.793597
153403.649428,52,30.805916
178092.289508,52,30.818519
166810.823011,52,30.831554
163889.733333,52,30.844351
172190.630855,52,30.85711
176942.998988,52,30.870195
169006.363589,52,30.882562
172135.585512,52,30.895343
171860.697397,52,30.908419
182059.273056,52,30.921139
172978.585742,52,30.933248
186873.613712,52,30.945318
186177.598572,52,30.957513
175600.009743,52,30.970055
186598.477685,52,30.982367
178665.595006,52,30.994136
173453.256888,52,31.005957
179755.873782,52,31.018259
172829.006698,52,31.030274
179361.785363,52,31.042473
182326.444387,52,31.054294
186072.371484,52,31.066633
186847.692306,52,31.07895
189730.243627,52,31.091562
186406.973915,52,31.103904
187842.091798,52,31.116846
179914.48374,52,31.128922
175580.924788,52,31.141356
178934.266708,52,31.153818
143250.760008,52,31.166684
178421.89479,52,31.178978
186039.83099,52,31.19101
187546.272386,52,31.202854
183374.923938,52,31.215319
175329.851403,52,31.227206
177246.973675,52,31.238974
186014.153256,52,31.250695
182893.378191,52,31.263104
180755.499018,52,31.275194
181846.339305,52,31.286897
182466.189985,52,31.298656
180727.180677,52,31.310945
188095.906205,52,31.323244
176289.549031,52,31.335355
170832.016426,52,31.34722
182343.319027,52,31.359889
181331.380379,52,31.372097
177641.22688,52,31.384508
181939.913845,52,31.396849
175626.348506,52,31.409562
175583.401836,52,31.421785
175696.181201,52,31.433756
184815.870533,52,31.445976
182366.345656,52,31.458359
180400.728183,52,31.470183
179703.453246,52,31.481934
186038.335372,52,31.493714
187427.277995,52,31.50633
185910.6719,52,31.51804
184936.144974,52,31.529721
176061.633248,52,31.541552
181378.44652,52,31.553919
183645.857569,52,31.566418
171335.026873,52,31.578704
158764.084668,52,31.590887
168048.304042,52,31.603557
170754.267298,52,31.615783
171082.198969,52,31.627805
164221.950525,52,31.640413
148301.268416,52,31.653308
128575.122234,52,31.665333
149880.07689,52,31.677205
162839.474718,52,31.688971
168895.431547,52,31.70162
176349.953292,52,31.713737
173757.22611,52,31.726371
162698.555979,52,31.738558
160873.360268,52,31.751313
161246.466456,52,31.76369
174722.599677,52,31.775975
169461.036156,52,31.788227
175437.51207,52,31.801378
182476.83222,52,31.814334
180100.626938,52,31.827385
176072.343781,52,31.840291
172711.355704,52,31.853747
173660.585002,52,31.866435
169609.046507,52,31.878943
166122.270286,52,31.892431
168235.231814,52,31.905676
175556.576367,52,31.918397
174137.860026,52,31.930349
164529.887209,52,31.942445
180088.800915,52,31.954985
167642.148248,52,31.967056
176671.773407,52,31.979408
169376.446296,52,31.991489
174592.042668,52,32.003946
136461.463337,52,32.015622
162280.386591,52,32.028107
171134.872757,52,32.040188
177456.250169,52,32.053361
174321.361666,52,32.066729
178352.560218,52,32.079568
181573.192077,52,32.092191
190452.856582,52,32.105357
172076.583575,52,32.117948
172033.977107,52,32.130778
181968.669835,52,32.14326
175203.133101,52,32.155882
171066.60542,52,32.167958
178285.750714,52,32.179838
176214.576816,52,32.191661
179225.394927,52,32.203941
180536.735865,52,32.215776
182104.897283,52,32.22766
174835.859097,52,32.239405
167710.038433,52,32.251486
182248.866174,52,32.263146
173690.872611,52,32.274801
182500.238709,52,32.286533
170160.529989,52,32.29909
180731.576775,52,32.31135
178851.991937,52,32.323948
158770.874958,52,32.336383
167781.420022,52,32.349172
174618.327238,52,32.361738
171900.536636,52,32.374483
173369.759016,52,32.387438
175830.866537,52,32.401212
160731.435072,52,32.413245
171023.739252,52,32.425169
181312.436604,52,32.43729
175777.460535,52,32.450817
179526.730549,52,32.46528
177290.867101,52,32.477495
171344.686291,52,32.489396
182426.026816,52,32.502051
173695.245899,52,32.513958
171346.411207,52,32.525878
169562.961741,52,32.537702
160845.683308,52,32.550665
160345.329892,52,32.563997
150995.386974,52,32.576611
149991.369209,52,32.589351
155462.353967,52,32.602751
170718.796111,52,32.616095
164933.943281,52,32.628916
140661.471405,52,32.641665
167100.763834,52,32.654371
157917.816071,52,32.666705
159683.674996,52,32.679425
161762.000543,52,32.691454
134600.12114,52,32.704139
155992.327594,52,32.716421
161777.829632,52,32.728761
176149.934273,52,32.740855
174849.938235,52,32.753496
177568.389142,52,32.765989
176036.33247,52,32.778213
169146.398266,52,32.790284
148933.459049,52,32.803063
166915.591549,52,32.815703
176296.173201,52,32.82792
181701.755693,52,32.84068
179361.209349,52,32.853715
169612.297216,52,32.866083
180551.814719,52,32.8786
184497.920576,52,32.891115
181296.283914,52,32.903793
180295.164224,52,32.915535
177247.616345,52,32.92742
176727.899679,52,32.939336
175855.399818,52,32.952076
170120.018707,52,32.96396
177140.992214,52,32.976192
159477.097985,52,32.988147
158714.177847,52,33.000682
167874.570806,52,33.012627
153973.619468,52,33.024625
172185.862005,52,33.036727
155677.021876,52,33.049083
157280.413336,52,33.061574
156719.192271,52,33.074379
153028.651182,52,33.086756
152658.946577,52,33.099367
156186.314447,52,33.111858
160532.803156,52,33.123904
163437.617046,52,33.136101
159418.326428,52,33.150059
164317.294938,52,33.162828
151854.001076,52,33.174669
148188.635487,52,33.186765
149479.012302,52,33.199471
155650.068263,52,33.211354
157426.725505,52,33.223184
160472.512205,52,33.235032
154562.867476,52,33.247535
178178.601961,52,33.259461
179788.812479,52,33.271224
185620.971303,52,33.283065
180567.519776,52,33.295404
187589.717478,52,33.307739
188175.510387,52,33.320608
176104.217109,52,33.333762
173024.781132,52,33.347517
177157.44513,52,33.360826
170360.365311,52,33.373786
184417.054399,52,33.387247
162212.97744,52,33.400723
184465.907911,52,33.413168
176366.88425,52,33.425716
181741.217869,52,33.437693
185825.61299,52,33.450419
186981.933496,52,33.462402
169241.43527,52,33.474637
188997.69096,52,33.486489
177522.491376,52,33.499071
180699.950709,52,33.511605
175918.608685,52,33.523714
181905.009646,52,33.536141
167103.086966,52,33.549581
160126.344895,52,33.562463
161096.114084,52,33.575851
177567.181496,52,33.588456
177443.140972,52,33.602175
163898.278292,52,33.61458
167420.872341,52,33.627341
181367.963857,52,33.639965
180889.177614,52,33.653127
171801.221197,52,33.66517
175357.590277,52,33.677433
162035.983484,52,33.689209
158909.836166,52,33.701801
162834.215515,52,33.713727
161436.938271,52,33.725786
146703.124203,52,33.737955
162417.385195,52,33.751226
160566.260062,52,33.763181
167039.099368,52,33.775437
174707.13271,52,33.787478
169700.19835,52,33.800236
170232.018068,52,33.812359
164307.443286,52,33.824988
159780.17121,52,33.837437
127068.530598,52,33.851005
159168.795816,52,33.863583
169750.076257,52,33.877078
172285.041646,52,33.890115
156006.946722,52,33.90342
161110.688824,52,33.915962
170779.100403,52,33.92856
171452.830113,52,33.940546
177593.694257,52,33.953378
163903.702708,52,33.965457
165842.349672,52,33.977544
158556.18145,52,33.989493
171649.159785,52,34.001979
172022.045127,52,34.014455
174988.104425,52,34.026892
176965.079596,52,34.039053
167263.604132,52,34.052263
177880.22397,52,34.065451
182834.926829,52,34.078479
184290.000321,52,34.091538
183838.265979,52,34.105079
184792.849872,52,34.117847
176126.601778,52,34.130852
170279.944277,52,34.143758
181416.605862,52,34.157199
155738.39871,52,34.169411
158024.954175,52,34.182187
157240.446246,52,34.19437
156857.272268,52,34.208362
154427.865954,52,34.220794
151996.667122,52,34.232896
167956.8984,52,34.245047
150281.755275,52,34.258393
154993.56976,52,34.270617
148356.704297,52,34.282693
150027.328202,52,34.294567
151488.442613,52,34.30755
139280.28313,52,34.320784
139962.506694,52,34.333549
165630.42124,52,34.346122
162469.792687,52,34.359479
150008.67118,52,34.372021
140492.083394,52,34.38477
161057.066132,52,34.397705
151430.288503,52,34.410525
156885.330483,52,34.422675
147394.965983,52,34.434895
130881.929422,52,34.44752
148793.999362,52,34.459906
129928.489397,52,34.471783
126582.045613,52,34.484705
139218.939617,52,34.49685
130378.082776,52,34.509577
